"id","yield_kg_ha","kg_N_ha","kg_P_ha","kg_K_ha","rainfall","mean_temperature","extractable_phosphorous","total_potassium","sand_content","soil_organic_carbon","pH","root_depth"
5621,1633,0,35.2,0,638,24,2544,237,44,15,6.09999990463257,150
5622,1814,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5623,2867,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5624,1633,0,35.2,0,638,24,2544,237,44,15,6.09999990463257,150
5625,1933,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5626,1778,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5627,3000,0,35.2,0,638,24,2544,237,44,15,6.09999990463257,150
5628,2266,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5629,1933,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5630,3783,0,35.2,0,638,24,2544,237,44,15,6.09999990463257,150
5631,1778,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5632,1814,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5633,3800,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5634,1778,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5635,1633,0,35.2,0,638,24,2544,237,44,15,6.09999990463257,150
5636,3266,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5637,2266,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5638,1814,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5639,3000,0,35.2,0,638,24,2544,237,44,15,6.09999990463257,150
5640,3850,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5641,2867,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5642,3850,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5643,2051,0,35.2,0,638,24,2544,237,44,15,6.09999990463257,150
5644,2833,0,35.2,0,638,24,2544,237,44,15,6.09999990463257,150
5645,1633,0,35.2,0,638,24,2544,237,44,15,6.09999990463257,150
5646,3220,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5647,2867,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5648,2000,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5649,2000,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5650,2867,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5651,1373,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5652,3800,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5653,2051,0,35.2,0,638,24,2544,237,44,15,6.09999990463257,150
5654,2266,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5655,3266,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5656,3220,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5657,2000,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5658,2833,0,35.2,0,638,24,2544,237,44,15,6.09999990463257,150
5659,1373,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5660,3220,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5661,1373,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5662,3800,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5663,3850,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5664,1814,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5665,3000,0,35.2,0,638,24,2544,237,44,15,6.09999990463257,150
5666,1373,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5667,3220,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5668,3850,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5669,3800,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5670,3783,0,35.2,0,638,24,2544,237,44,15,6.09999990463257,150
5671,1933,0,52.8,0,638,24,2544,237,44,15,6.09999990463257,150
5672,2833,0,35.2,0,638,24,2544,237,44,15,6.09999990463257,150
5673,3783,0,35.2,0,638,24,2544,237,44,15,6.09999990463257,150
5674,3783,0,35.2,0,638,24,2544,237,44,15,6.09999990463257,150
5675,2833,0,35.2,0,638,24,2544,237,44,15,6.09999990463257,150
5676,3266,0,17.6,0,638,24,2544,237,44,15,6.09999990463257,150
5677,1889,0,0,50,1065,18,595,169,37.5,53,5.30000019073486,150
5678,1889,0,0,50,1065,18,595,169,37.5,53,5.30000019073486,150
5679,5733,0,0,25,703,20,3658,1384,22.5,20.5,7.59999990463257,81
5680,2400,0,0,25,703,20,3658,1384,22.5,20.5,7.59999990463257,81
5681,4400,0,0,25,703,20,3658,1384,22.5,20.5,7.59999990463257,81
5682,5400,0,0,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5683,4900,0,0,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5684,5200,0,0,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5685,3800,0,0,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5686,4900,0,0,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5687,6000,0,0,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5688,2310,0,0,25,767,26,1321,120,62.5,14.5,5.94999980926514,150
5689,5037,0,0,25,480,22,2837,247,56,14,6.40000009536743,150
5690,4920,0,0,25,480,22,2837,247,56,14,6.40000009536743,150
5691,2103,0,0,25,564,25,2492,203,68,7.5,6.30000019073486,115
5692,5243,0,0,25,413,25,2492,203,68,7.5,6.30000019073486,115
5693,5800,0,17.6,25,703,20,3658,1384,22.5,20.5,7.59999990463257,81
5694,5600,0,17.6,25,703,20,3658,1384,22.5,20.5,7.59999990463257,81
5695,5800,0,17.6,25,703,20,3658,1384,22.5,20.5,7.59999990463257,81
5696,5600,0,17.6,25,703,20,3658,1384,22.5,20.5,7.59999990463257,81
5697,4533,0,17.6,25,703,20,3658,1384,22.5,20.5,7.59999990463257,81
5698,4533,0,17.6,25,703,20,3658,1384,22.5,20.5,7.59999990463257,81
5699,4600,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5700,4600,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5701,5400,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5702,3600,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5703,4600,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5704,4600,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5705,4600,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5706,4600,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5707,5400,0,17.6,50,397,24,2996,942,35.5,23.5,6.84999990463257,1
5708,3600,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5709,5400,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5710,4800,0,17.6,50,397,24,2996,942,35.5,23.5,6.84999990463257,1
5711,4800,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5712,4800,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5713,5400,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5714,5200,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5715,4600,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5716,4600,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5717,4800,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5718,5200,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5719,3600,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5720,3600,0,17.6,25,397,24,2996,942,35.5,23.5,6.84999990463257,1
5721,5163,0,17.6,25,480,22,2837,247,56,14,6.40000009536743,150
5722,5163,0,17.6,25,480,22,2837,247,56,14,6.40000009536743,150
5723,5504,0,17.6,25,564,25,2492,203,68,7.5,6.30000019073486,115
5724,5504,0,17.6,25,564,25,2492,203,68,7.5,6.30000019073486,115
5725,4200,85,0,101,849,16,2285,399,55,17,6.40000009536743,149
5726,2700,40,0,47,849,16,2285,399,55,17,6.40000009536743,149
5727,4000,48,0,57,849,16,2285,399,55,17,6.40000009536743,149
5728,2900,198,0,235,849,16,2285,399,55,17,6.40000009536743,149
5729,2600,30,0,35,849,16,2285,399,55,17,6.40000009536743,149
5730,3200,59,0,71,849,16,2285,399,55,17,6.40000009536743,149
5731,4200,17,0,20,849,16,2285,399,55,17,6.40000009536743,149
5732,2600,68,0,35,845,19,3086,550,51,12.5,6.25,150
5733,3300,67,0,71,845,19,3086,550,51,12.5,6.25,150
5734,3300,101,0,88,845,19,3086,550,51,12.5,6.25,150
5735,2900,88,0,71,924,16,1528,449,49,14.5,6.30000019073486,150
5736,3900,167,0,177,924,16,1528,449,49,14.5,6.30000019073486,150
5737,3200,84,0,61,924,16,1528,449,49,14.5,6.30000019073486,150
5738,3500,44,0,29,924,16,1528,449,49,14.5,6.30000019073486,150
5739,3900,90,0,101,924,16,1528,449,49,14.5,6.30000019073486,150
5740,4000,63,0,71,924,16,1528,449,49,14.5,6.30000019073486,150
5741,3500,44,0,42,924,16,1528,449,49,14.5,6.30000019073486,150
5742,3000,46,0,49,924,16,1528,449,49,14.5,6.30000019073486,150
5743,3700,89,0,106,924,16,1528,449,49,14.5,6.30000019073486,150
5744,3800,30,0,35,924,16,1528,449,49,14.5,6.30000019073486,150
5745,2800,20,0,18,924,16,1528,449,49,14.5,6.30000019073486,150
5746,4500,45,0,47,924,16,1528,449,49,14.5,6.30000019073486,150
5747,4000,148,0,177,924,16,1528,449,49,14.5,6.30000019073486,150
5748,3800,24,0,24,924,16,1528,449,49,14.5,6.30000019073486,150
5749,3400,34,0,35,924,16,1528,449,49,14.5,6.30000019073486,150
5750,4500,51,0,27,924,16,1528,449,49,14.5,6.30000019073486,150
5751,4400,69,0,82,924,16,1528,449,49,14.5,6.30000019073486,150
5752,3800,230,0,265,924,16,1528,449,49,14.5,6.30000019073486,150
5753,2600,338,0,36,924,16,1528,449,49,14.5,6.30000019073486,150
5754,4200,25,0,29,924,16,1528,449,49,14.5,6.30000019073486,150
5755,3600,93,0,106,924,16,1528,449,49,14.5,6.30000019073486,150
5756,4900,93,0,88,924,16,1528,449,49,14.5,6.30000019073486,150
5757,3100,4,0,1,924,16,1528,449,49,14.5,6.30000019073486,150
5758,3300,4,0,1,924,16,1528,449,49,14.5,6.30000019073486,150
5759,4200,123,0,21,924,16,1528,449,49,14.5,6.30000019073486,150
5760,4500,74,0,88,924,16,1528,449,49,14.5,6.30000019073486,150
5761,3700,57,0,57,924,16,1528,449,49,14.5,6.30000019073486,150
5762,4200,27,0,14,924,16,1528,449,49,14.5,6.30000019073486,150
5763,3700,122,0,141,924,16,1528,449,49,14.5,6.30000019073486,150
5764,4700,152,0,182,924,16,1528,449,49,14.5,6.30000019073486,150
5765,3700,267,0,318,924,16,1528,449,49,14.5,6.30000019073486,150
5766,5100,25,0,26,924,16,1528,449,49,14.5,6.30000019073486,150
5767,3600,64,0,53,924,16,1528,449,49,14.5,6.30000019073486,150
5768,3000,54,0,53,924,16,1528,449,49,14.5,6.30000019073486,150
5769,5800,59,0,39,924,16,1528,449,49,14.5,6.30000019073486,150
5770,3900,157,0,141,924,16,1528,449,49,14.5,6.30000019073486,150
5771,3900,15,0,0,845,19,3086,550,51,12.5,6.25,150
5772,4500,6,0,0,924,16,1528,449,49,14.5,6.30000019073486,150
5773,3300,77,0,0,924,16,1528,449,49,14.5,6.30000019073486,150
5774,4000,77,0,0,924,16,1528,449,49,14.5,6.30000019073486,150
5775,5100,58,0,0,924,16,1528,449,49,14.5,6.30000019073486,150
5776,4700,2,0,0,924,16,1528,449,49,14.5,6.30000019073486,150
5777,3500,14,0,0,924,16,1528,449,49,14.5,6.30000019073486,150
5778,4900,39,0,0,924,16,1528,449,49,14.5,6.30000019073486,150
5783,3900,60,0,0,1175,18,352,205,23.5,21.5,6.69999980926514,132
5784,4600,60,0,0,1175,18,352,205,23.5,21.5,6.69999980926514,132
5785,7300,120,0,0,1175,18,352,205,23.5,21.5,6.69999980926514,132
5786,7600,120,0,0,1175,18,352,205,23.5,21.5,6.69999980926514,132
5787,3900,80,0,0,828,23,2075,215,66,11,6.69999980926514,128
5788,4200,80,0,0,828,23,2075,215,66,11,6.69999980926514,128
5789,4300,80,0,0,828,23,2075,215,66,11,6.69999980926514,128
5790,3700,80,0,0,855,20,936,158,53.5,16.5,6.40000009536743,133
5791,4300,80,0,0,855,20,936,158,53.5,16.5,6.40000009536743,133
5792,3900,80,0,0,855,20,936,158,53.5,16.5,6.40000009536743,133
5793,4600,80,0,0,1186,19,931,180,48,13.5,5.80000019073486,131
5794,3500,80,0,0,1186,19,931,180,48,13.5,5.80000019073486,131
5795,3700,80,0,0,1186,19,931,180,48,13.5,5.80000019073486,131
5796,3300,80,0,0,1090,24,1279,294,59.5,25,6.30000019073486,75
5797,5500,80,0,0,1090,24,1279,294,59.5,25,6.30000019073486,75
5798,5300,80,0,0,1090,24,1279,294,59.5,25,6.30000019073486,75
5803,4900,60,0,0,1175,18,352,205,23.5,21.5,6.69999980926514,132
5804,4900,60,0,0,1175,18,352,205,23.5,21.5,6.69999980926514,132
5805,6300,120,0,0,1175,18,352,205,23.5,21.5,6.69999980926514,132
5806,6300,120,0,0,1175,18,352,205,23.5,21.5,6.69999980926514,132
5807,4100,80,0,0,828,23,2075,215,66,11,6.69999980926514,128
5808,3300,80,0,0,828,23,2075,215,66,11,6.69999980926514,128
5809,3500,80,0,0,828,23,2075,215,66,11,6.69999980926514,128
5810,3000,80,0,0,855,20,936,158,53.5,16.5,6.40000009536743,133
5811,3700,80,0,0,855,20,936,158,53.5,16.5,6.40000009536743,133
5812,3500,80,0,0,855,20,936,158,53.5,16.5,6.40000009536743,133
5813,4000,80,0,0,1186,19,931,180,48,13.5,5.80000019073486,131
5814,2300,80,0,0,1186,19,931,180,48,13.5,5.80000019073486,131
5815,2700,80,0,0,1186,19,931,180,48,13.5,5.80000019073486,131
5816,2100,80,0,0,1090,24,1279,294,59.5,25,6.30000019073486,75
5817,4500,80,0,0,1090,24,1279,294,59.5,25,6.30000019073486,75
5818,4500,80,0,0,1090,24,1279,294,59.5,25,6.30000019073486,75
5819,3230,90,60,40,724,28,724,95,66.5,5.5,6,40
5820,2960,90,60,40,724,28,724,95,66.5,5.5,6,40
5821,6600,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5822,2460,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5823,4440,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5824,5580,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5825,3490,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5826,2410,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5827,5740,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5828,5640,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5829,5570,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5830,5490,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5831,2660,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5832,6840,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5833,3060,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5834,6030,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5835,5750,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5836,7280,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5837,7600,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5838,2840,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5839,4980,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5840,4400,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5841,7540,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5842,8660,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5843,6920,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5844,6440,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5845,4430,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5846,7220,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5847,3880,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5848,5790,100,30,60,852,21,910,113,81,10.5,6.65000009536743,99
5849,3300,100,30,60,457,20,1191,196,63.5,11,6.59999990463257,150
5850,3740,100,30,60,457,20,1191,196,63.5,11,6.59999990463257,150
5851,4840,100,30,60,457,20,1191,196,63.5,11,6.59999990463257,150
5852,5050,100,30,60,457,20,1191,196,63.5,11,6.59999990463257,150
5853,3380,100,30,60,457,20,1191,196,63.5,11,6.59999990463257,150
5854,4020,100,30,60,457,20,1191,196,63.5,11,6.59999990463257,150
5855,4770,100,30,60,457,20,1191,196,63.5,11,6.59999990463257,150
5856,2870,100,30,60,457,20,1191,196,63.5,11,6.59999990463257,150
5857,2570,100,30,60,457,20,1191,196,63.5,11,6.59999990463257,150
5858,5560,100,30,60,457,20,1191,196,63.5,11,6.59999990463257,150
5859,5020,100,30,60,457,20,1191,196,63.5,11,6.59999990463257,150
5860,3180,100,30,60,457,20,1191,196,63.5,11,6.59999990463257,150
5861,3860,100,30,60,457,20,1191,196,63.5,11,6.59999990463257,150
5862,5290,100,30,60,457,20,1191,196,63.5,11,6.59999990463257,150
5891,4360,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5892,3410,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5893,5080,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5894,3210,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5895,3290,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5896,5060,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5897,4170,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5898,3140,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5899,5370,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5900,4800,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5901,4480,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5902,4530,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5903,2830,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5904,4390,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5905,6260,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5906,6790,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5907,4400,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5908,4920,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5909,2360,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5910,3560,100,30,60,1663,24,685,323,35,28.5,5.59999990463257,10
5911,4443,100,30,60,830,26,809,109,57,24,5.5,139
5912,4888,100,30,60,830,26,809,109,57,24,5.5,139
5913,4540,100,30,60,830,26,809,109,57,24,5.5,139
5914,5644,100,30,60,830,26,809,109,57,24,5.5,139
5915,4750,100,30,60,830,26,809,109,57,24,5.5,139
5916,4603,100,30,60,830,26,809,109,57,24,5.5,139
5917,4570,100,30,60,830,26,809,109,57,24,5.5,139
5918,2470,100,30,60,830,26,809,109,57,24,5.5,139
5919,6114,100,30,60,830,26,809,109,57,24,5.5,139
5920,2707,100,30,60,830,26,809,109,57,24,5.5,139
5921,4563,100,30,60,830,26,809,109,57,24,5.5,139
5922,3053,100,30,60,830,26,809,109,57,24,5.5,139
5923,4403,100,30,60,830,26,809,109,57,24,5.5,139
5924,5312,100,30,60,830,26,809,109,57,24,5.5,139
5925,3955,100,30,60,830,26,809,109,57,24,5.5,139
5926,4838,100,30,60,830,26,809,109,57,24,5.5,139
5927,7535,100,30,60,830,26,809,109,57,24,5.5,139
5928,4468,100,30,60,830,26,809,109,57,24,5.5,139
5929,5204,100,30,60,830,26,809,109,57,24,5.5,139
5930,4875,100,30,60,830,26,809,109,57,24,5.5,139
5931,5224,100,30,60,830,26,809,109,57,24,5.5,139
5932,3551,100,30,60,830,26,809,109,57,24,5.5,139
5933,3781,100,30,60,1431,22,631,101,32.5,18,5.5,1
5934,4746,100,30,60,1431,22,631,101,32.5,18,5.5,1
5935,2963,100,30,60,1431,22,631,101,32.5,18,5.5,1
5936,3061,100,30,60,1431,22,631,101,32.5,18,5.5,1
5937,3908,100,30,60,1431,22,631,101,32.5,18,5.5,1
5938,6478,100,30,60,1431,22,631,101,32.5,18,5.5,1
5939,2372,100,30,60,1431,22,631,101,32.5,18,5.5,1
5940,2406,100,30,60,1431,22,631,101,32.5,18,5.5,1
5941,2380,100,30,60,1431,22,631,101,32.5,18,5.5,1
5942,4010,100,30,60,1431,22,631,101,32.5,18,5.5,1
5943,6199,100,30,60,1431,22,631,101,32.5,18,5.5,1
5944,5333,100,30,60,1431,22,631,101,32.5,18,5.5,1
5945,4557,100,30,60,1431,22,631,101,32.5,18,5.5,1
5946,3162,100,30,60,1431,22,631,101,32.5,18,5.5,1
5947,2641,100,30,60,1431,22,631,101,32.5,18,5.5,1
5948,3899,100,30,60,1431,22,631,101,32.5,18,5.5,1
5949,3628,100,30,60,1431,22,631,101,32.5,18,5.5,1
5950,3462,100,30,60,1431,22,631,101,32.5,18,5.5,1
5951,6360,100,30,60,1431,22,631,101,32.5,18,5.5,1
5952,4762,100,30,60,1431,22,631,101,32.5,18,5.5,1
5953,5070,100,30,60,1431,22,631,101,32.5,18,5.5,1
5954,4909,100,30,60,1431,22,631,101,32.5,18,5.5,1
5955,2565,100,30,60,1431,22,631,101,32.5,18,5.5,1
5956,2463,100,30,60,1036,22,1440,148,69,10.5,6.19999980926514,115
5957,3269,100,30,60,1036,22,1440,148,69,10.5,6.19999980926514,115
5958,2422,100,30,60,1036,22,1440,148,69,10.5,6.19999980926514,115
5959,3572,100,30,60,1036,22,1440,148,69,10.5,6.19999980926514,115
5960,3288,100,30,60,1036,22,1440,148,69,10.5,6.19999980926514,115
5961,2822,100,30,60,1036,22,1440,148,69,10.5,6.19999980926514,115
5962,2385,100,30,60,1036,22,1440,148,69,10.5,6.19999980926514,115
5963,5749,100,30,60,1036,22,1440,148,69,10.5,6.19999980926514,115
5964,3959,100,30,60,1036,22,1440,148,69,10.5,6.19999980926514,115
5965,3613,120,27.6,24.9,1014,25,933,103,83,6,6.25,144
5966,4298,120,27.6,24.9,1014,25,933,103,83,6,6.25,144
5967,3887,120,27.6,24.9,1014,25,933,103,83,6,6.25,144
5968,2406,120,27.6,24.9,1014,25,933,103,83,6,6.25,144
5969,5312,120,27.6,24.9,986,21,1245,126,53.5,26,5.80000019073486,139
5970,4496,120,27.6,24.9,986,21,1245,126,53.5,26,5.80000019073486,139
5971,5565,120,27.6,24.9,986,21,1245,126,53.5,26,5.80000019073486,139
5972,4737,120,27.6,24.9,986,21,1245,126,53.5,26,5.80000019073486,139
5973,2724,120,26.4,49,748,25,260,124,38,10,6.09999990463257,114
5974,2463,120,26.4,49,748,25,260,124,38,10,6.09999990463257,114
5975,2441,120,26.4,49,748,25,260,124,38,10,6.09999990463257,114
5976,4197,120,26,50,748,25,260,124,38,10,6.09999990463257,114
5977,4938,120,26,50,748,25,260,124,38,10,6.09999990463257,114
5978,4394,120,26,50,748,25,260,124,38,10,6.09999990463257,114
5979,4049,120,26,50,748,25,260,124,38,10,6.09999990463257,114
5980,3300,120,60,30,1368,26,1570,141,58.5,17.5,6,115
5981,4600,120,60,30,1368,26,1570,141,58.5,17.5,6,115
5982,5700,120,60,30,1368,26,1570,141,58.5,17.5,6,115
5983,4900,120,60,30,1368,26,1570,141,58.5,17.5,6,115
5984,4500,120,60,30,1368,26,1570,141,58.5,17.5,6,115
5985,2600,120,60,30,1368,26,1570,141,58.5,17.5,6,115
5986,3600,120,60,30,1368,26,1570,141,58.5,17.5,6,115
5987,3800,120,60,30,1368,26,1570,141,58.5,17.5,6,115
5988,4700,120,60,30,1368,26,1570,141,58.5,17.5,6,115
5989,3400,120,60,30,1368,26,1570,141,58.5,17.5,6,115
5990,2700,150,66,30,752,26,1052,152,62.5,15,5.80000019073486,75
5991,3000,150,66,30,752,26,1052,152,62.5,15,5.80000019073486,75
5992,2540,150,66,30,752,26,1052,152,62.5,15,5.80000019073486,75
5993,2700,150,66,30,752,26,1052,152,62.5,15,5.80000019073486,75
5994,5160,150,66,30,884,27,988,101,67,17,6,15
5995,5180,150,66,30,884,27,988,101,67,17,6,15
5996,5320,150,66,30,884,27,988,101,67,17,6,15
5997,4840,150,66,30,884,27,988,101,67,17,6,15
5998,3880,150,66,30,987,27,1224,177,52,16,5.80000019073486,75
5999,3840,150,66,30,987,27,1224,177,52,16,5.80000019073486,75
6000,4320,150,66,30,987,27,1224,177,52,16,5.80000019073486,75
6001,4060,150,66,30,987,27,1224,177,52,16,5.80000019073486,75
6002,6861,150,66,30,577,26,750,136,66.5,9,6,148
6003,6667,150,66,30,577,26,750,136,66.5,9,6,148
6004,6222,150,66,30,577,26,750,136,66.5,9,6,148
6005,6833,150,66,30,577,26,750,136,66.5,9,6,148
6006,2364,150,66,30,622,26,767,106,71.5,11,6.09999990463257,115
6007,2831,150,66,30,622,26,767,106,71.5,11,6.09999990463257,115
6008,3530,150,66,30,622,26,767,106,71.5,11,6.09999990463257,115
6009,3240,150,66,30,622,26,767,106,71.5,11,6.09999990463257,115
6010,3000,150,66,30,667,26,933,99,70,13,6.30000019073486,143
6011,2740,150,66,30,667,26,933,99,70,13,6.30000019073486,143
6012,2960,150,66,30,667,26,933,99,70,13,6.30000019073486,143
6013,3200,150,66,30,667,26,747,104,71.5,13.5,6.30000019073486,147
6014,4800,100,50,80,725,27,816,111,53,17.5,6.19999980926514,75
6015,4500,100,50,80,725,27,816,111,53,17.5,6.19999980926514,75
6016,4400,100,50,80,725,27,816,111,53,17.5,6.19999980926514,75
6017,4100,100,50,80,725,27,816,111,53,17.5,6.19999980926514,75
6018,4900,100,50,80,725,27,816,111,53,17.5,6.19999980926514,75
6019,4000,100,50,80,725,27,816,111,53,17.5,6.19999980926514,75
6020,3600,100,50,80,725,27,816,111,53,17.5,6.19999980926514,75
6021,3300,100,50,80,725,27,816,111,53,17.5,6.19999980926514,75
6022,5700,100,50,80,725,27,816,111,53,17.5,6.19999980926514,75
6023,5600,100,50,80,725,27,816,111,53,17.5,6.19999980926514,75
6024,5300,100,50,80,725,27,816,111,53,17.5,6.19999980926514,75
6025,5200,100,50,80,725,27,816,111,53,17.5,6.19999980926514,75
6026,5800,100,50,80,725,27,816,111,53,17.5,6.19999980926514,75
6027,5700,100,50,80,725,27,816,111,53,17.5,6.19999980926514,75
6028,5400,100,50,80,725,27,816,111,53,17.5,6.19999980926514,75
6029,5300,100,50,80,725,27,816,111,53,17.5,6.19999980926514,75
6030,3700,70,30,60,717,18,699,109,65,9,6.09999990463257,148
6031,3600,70,30,60,717,18,699,109,65,9,6.09999990463257,148
6032,2500,90,14,13.28,717,18,699,109,65,9,6.09999990463257,148
6033,2900,90,26,13.28,717,18,699,109,65,9,6.09999990463257,148
6034,4150,100,60,60,942,26,605,119,73,19.5,5.55000019073486,115
